player,season,total_total_yellow_cards,total_total_red_cards,total_goals,total_shots
robert acquafresca,2012,8.0,0.0,6,96
robert acquafresca,2013,4.0,0.0,3,78
robert acquafresca,2014,8.0,0.0,0,55
robert acquafresca,2016,0.0,0.0,0,8
robert bauer,2016,20.0,0.0,1,76
robert bauer,2017,4.0,0.0,1,45
robert gucher,2016,12.0,0.0,0,65
robert huth,2014,12.0,0.0,0,33
robert huth,2015,8.0,0.0,1,55
robert huth,2016,32.0,0.0,3,131
robert huth,2017,24.0,0.0,1,57
robert leipertz,2017,0.0,0.0,0,3
robert lewandowski,2012,16.0,0.0,22,287
robert lewandowski,2013,8.0,6.0,24,247
robert lewandowski,2014,12.0,0.0,18,260
robert lewandowski,2015,0.0,0.0,17,198
robert lewandowski,2016,8.0,0.0,29,266
robert lewandowski,2017,4.0,0.0,14,142
robert snodgrass,2014,20.0,0.0,6,180
robert snodgrass,2017,8.0,0.0,7,115
robert tesche,2012,8.0,0.0,2,57
robert tesche,2013,20.0,0.0,0,70
robert tesche,2014,4.0,0.0,0,27
roberto,2012,96.0,0.0,0,172
roberto,2013,96.0,0.0,0,160
roberto,2014,80.0,0.0,0,140
roberto,2015,16.0,0.0,0,64
roberto,2017,0.0,0.0,0,16
roberto colombo,2013,0.0,6.0,0,1
roberto colombo,2017,4.0,0.0,0,1
roberto crivello,2016,16.0,0.0,0,51
roberto firmino,2012,16.0,0.0,7,170
roberto firmino,2013,36.0,0.0,5,186
roberto firmino,2014,20.0,0.0,13,208
roberto firmino,2015,20.0,0.0,7,205
roberto firmino,2016,4.0,0.0,10,128
roberto firmino,2017,12.0,0.0,8,137
roberto gagliardini,2017,20.0,0.0,0,72
roberto hilbert,2014,4.0,0.0,1,47
roberto hilbert,2015,24.0,0.0,0,85
roberto hilbert,2016,4.0,0.0,0,28
roberto inglese,2016,12.0,0.0,3,143
roberto inglese,2017,0.0,0.0,2,71
roberto pereyra,2012,12.0,0.0,0,32
roberto pereyra,2013,8.0,0.0,5,128
roberto pereyra,2014,24.0,0.0,2,121
roberto pereyra,2015,8.0,0.0,4,110
roberto pereyra,2016,0.0,0.0,0,33
roberto pereyra,2017,8.0,6.0,2,40
roberto rosales,2015,28.0,0.0,0,100
roberto rosales,2016,20.0,0.0,0,117
roberto rosales,2017,12.0,0.0,1,52
roberto soriano,2013,16.0,0.0,0,67
roberto soriano,2014,24.0,0.0,5,137
roberto soriano,2015,44.0,0.0,4,184
roberto soriano,2016,28.0,0.0,8,179
roberto soriano,2017,16.0,0.0,4,71
roberto torres,2012,0.0,0.0,0,4
roberto torres,2013,0.0,0.0,1,13
roberto torres,2014,20.0,0.0,5,132
roberto torres,2017,16.0,0.0,5,92
roberto vitiello,2012,28.0,0.0,1,85
roberto vitiello,2013,4.0,0.0,0,5
roberto vitiello,2015,12.0,0.0,1,46
roberto vitiello,2016,12.0,6.0,1,30
roberto vitiello,2017,4.0,0.0,0,5
robin knoche,2012,0.0,0.0,0,3
robin knoche,2013,8.0,0.0,0,23
robin knoche,2014,8.0,0.0,2,69
robin knoche,2015,0.0,0.0,3,72
robin knoche,2016,4.0,0.0,1,25
robin knoche,2017,0.0,0.0,0,20
robin quaison,2015,8.0,0.0,2,50
robin quaison,2016,20.0,0.0,1,85
robin quaison,2017,16.0,0.0,4,63
robin van persie,2014,4.0,0.0,9,90
robin van persie,2015,20.0,0.0,10,162
rod fanni,2012,4.0,6.0,1,72
rod fanni,2013,8.0,6.0,2,86
rod fanni,2014,20.0,0.0,0,64
rod fanni,2015,8.0,6.0,2,70
rod fanni,2017,12.0,0.0,0,19
roderick,2013,0.0,0.0,0,5
rodri,2013,20.0,0.0,2,70
rodri,2014,36.0,0.0,8,198
rodri,2017,0.0,0.0,0,11
rodrigo,2015,60.0,18.0,9,369
rodrigo,2016,24.0,18.0,6,276
rodrigo,2017,12.0,0.0,12,261
rodrigo de paul,2015,12.0,6.0,1,56
rodrigo de paul,2016,12.0,0.0,0,32
rodrigo de paul,2017,8.0,0.0,0,70
rodrigo ely,2016,12.0,0.0,1,16
rodrigo palacio,2012,20.0,6.0,19,222
rodrigo palacio,2013,12.0,0.0,12,150
rodrigo palacio,2014,16.0,0.0,17,207
rodrigo palacio,2015,12.0,0.0,8,186
rodrigo palacio,2016,20.0,0.0,1,103
rodrigo palacio,2017,0.0,0.0,0,14
roger,2013,8.0,0.0,2,56
roger,2016,56.0,0.0,2,426
roger,2017,24.0,0.0,2,118
roger johnson,2014,4.0,0.0,0,6
roland lamah,2012,32.0,0.0,1,131
roland lamah,2013,8.0,0.0,2,50
roland lamah,2014,4.0,0.0,2,25
roland sallai,2017,8.0,0.0,0,38
rolando,2013,4.0,0.0,0,16
rolando,2014,16.0,0.0,4,92
rolando,2016,16.0,0.0,1,51
rolando,2017,0.0,0.0,2,21
rolando aarons,2015,4.0,0.0,1,12
rolando aarons,2016,4.0,0.0,1,22
rolando bianchi,2013,24.0,0.0,11,228
rolando bianchi,2014,16.0,0.0,3,183
rolando bianchi,2015,4.0,0.0,0,83
rolando mandragora,2015,0.0,0.0,0,6
rolf feltscher,2012,4.0,0.0,0,12
romain alessandrini,2013,8.0,0.0,9,117
romain alessandrini,2014,8.0,0.0,6,133
romain alessandrini,2015,4.0,0.0,3,105
romain alessandrini,2016,4.0,12.0,5,105
romain alessandrini,2017,4.0,0.0,0,12
romain amalfitano,2017,4.0,0.0,0,18
romain del castillo,2016,0.0,0.0,0,2
romain genevois,2013,4.0,0.0,0,34
romain genevois,2014,4.0,0.0,0,73
romain genevois,2015,12.0,0.0,1,86
romain genevois,2016,12.0,0.0,1,31
romain genevois,2017,4.0,0.0,0,23
romain grange,2013,0.0,0.0,2,47
romain hamouma,2012,12.0,0.0,2,160
romain hamouma,2013,24.0,0.0,5,146
romain hamouma,2014,28.0,0.0,9,164
romain hamouma,2015,20.0,0.0,3,107
romain hamouma,2016,16.0,0.0,3,94
romain hamouma,2017,0.0,0.0,4,45
romain philippoteaux,2015,0.0,0.0,2,39
romain philippoteaux,2016,12.0,0.0,0,70
romain philippoteaux,2017,8.0,0.0,1,34
romain salin,2017,0.0,0.0,0,2
romain thomas,2016,32.0,0.0,2,131
romain thomas,2017,8.0,6.0,0,31
roman bezjak,2017,0.0,0.0,0,36
roman weidenfeller,2012,0.0,0.0,0,25
roman weidenfeller,2013,4.0,6.0,0,27
roman weidenfeller,2014,4.0,0.0,0,24
roman weidenfeller,2015,0.0,0.0,0,18
roman weidenfeller,2017,0.0,0.0,0,1
romelu lukaku,2014,4.0,0.0,12,137
romelu lukaku,2015,8.0,0.0,11,195
romelu lukaku,2016,12.0,0.0,18,190
romelu lukaku,2017,12.0,0.0,12,116
ron vlaar,2014,12.0,0.0,0,50
ron vlaar,2015,20.0,0.0,0,38
ronald zubar,2013,8.0,0.0,1,52
ronald zubar,2014,12.0,0.0,1,55
ronaldo,2016,4.0,0.0,0,21
ronnie schwartz,2015,4.0,0.0,2,47
ronny marcos,2015,0.0,0.0,0,14
ronny philp,2013,0.0,0.0,0,13
ronny philp,2014,4.0,0.0,0,26
ronny philp,2015,0.0,0.0,0,2
ronny rodelin,2012,0.0,0.0,0,10
ronny rodelin,2013,0.0,0.0,3,93
ronny rodelin,2014,0.0,0.0,2,77
ronny rodelin,2015,0.0,0.0,0,23
ronny rodelin,2016,4.0,0.0,11,155
ronny rodelin,2017,8.0,0.0,3,99
roque mesa,2017,28.0,0.0,0,63
roque santa cruz,2012,8.0,0.0,7,111
roque santa cruz,2013,8.0,0.0,8,93
roque santa cruz,2014,4.0,0.0,6,116
roque santa cruz,2015,0.0,0.0,1,40
roque santa cruz,2016,0.0,0.0,2,23
ross barkley,2014,8.0,0.0,4,129
ross barkley,2015,4.0,0.0,2,106
ross barkley,2016,16.0,0.0,8,206
ross barkley,2017,12.0,0.0,3,102
ross wallace,2015,8.0,0.0,1,15
roy beerens,2015,8.0,0.0,4,124
roy beerens,2016,8.0,0.0,0,7
rubinho,2016,0.0,6.0,0,1
rudy gestede,2016,4.0,0.0,5,107
rudy gestede,2017,0.0,0.0,0,3
rui fonte,2012,8.0,0.0,0,45
rui fonte,2013,4.0,0.0,0,36
russell martin,2014,4.0,0.0,0,69
russell martin,2016,16.0,6.0,3,79
ryad boudebouz,2012,12.0,0.0,6,163
ryad boudebouz,2013,12.0,0.0,3,116
ryad boudebouz,2014,4.0,0.0,4,143
ryad boudebouz,2015,12.0,0.0,5,117
ryad boudebouz,2016,12.0,0.0,2,120
ryad boudebouz,2017,8.0,0.0,7,76
ryan babel,2012,24.0,0.0,4,217
ryan babel,2017,12.0,0.0,4,39
ryan bennett,2014,24.0,0.0,1,32
ryan bennett,2016,28.0,0.0,2,57
ryan bertrand,2014,12.0,0.0,0,50
ryan bertrand,2015,12.0,6.0,2,108
ryan bertrand,2016,20.0,0.0,1,81
ryan bertrand,2017,8.0,0.0,1,51
ryan donk,2017,4.0,0.0,0,20
ryan fraser,2017,0.0,0.0,3,41
ryan mason,2015,40.0,0.0,1,118
ryan mason,2016,12.0,0.0,1,45
ryan mason,2017,16.0,0.0,1,47
ryan mendes,2013,4.0,0.0,2,22
ryan mendes,2014,0.0,0.0,3,29
ryan mendes,2015,0.0,0.0,2,52
ryan mendes,2016,0.0,0.0,0,6
ryan mendes,2017,0.0,0.0,0,13
ryan shawcross,2014,24.0,0.0,1,106
ryan shawcross,2015,24.0,0.0,2,105
ryan shawcross,2016,16.0,0.0,0,58
ryan shawcross,2017,12.0,0.0,1,60
ryan taylor,2015,24.0,0.0,0,96
ryan tunnicliffe,2014,0.0,0.0,0,2
sada thioub,2015,0.0,0.0,0,2
sadio diallo,2013,12.0,0.0,0,127
sadio diallo,2014,8.0,0.0,3,86
sadio diallo,2015,0.0,0.0,0,16
sadio diallo,2016,8.0,0.0,2,66
sadio diallo,2017,8.0,0.0,2,93
sadiq umar,2016,0.0,0.0,2,16
saido berahino,2014,0.0,0.0,4,89
saido berahino,2015,8.0,0.0,14,172
saido berahino,2016,0.0,0.0,4,84
saido berahino,2017,4.0,0.0,0,23
salim khelifi,2014,0.0,0.0,0,1
saliou ciss,2014,20.0,0.0,1,86
salomon kalou,2013,8.0,0.0,15,183
salomon kalou,2014,4.0,0.0,16,248
salomon kalou,2015,8.0,0.0,6,157
salomon kalou,2016,8.0,0.0,14,148
salomon kalou,2017,0.0,0.0,5,27
salva sevilla,2012,24.0,0.0,2,85
salva sevilla,2013,12.0,0.0,2,64
salva sevilla,2014,32.0,0.0,4,98
salva sevilla,2015,16.0,0.0,0,59
salva sevilla,2016,12.0,0.0,1,27
salva sevilla,2017,4.0,0.0,0,14
salvatore bocchetti,2015,4.0,0.0,0,27
salvatore molina,2015,4.0,0.0,0,14
salvatore sirigu,2012,0.0,0.0,0,30
salvatore sirigu,2013,8.0,0.0,0,34
salvatore sirigu,2014,0.0,0.0,0,24
salvatore sirigu,2015,8.0,0.0,1,25
salvatore sirigu,2016,0.0,0.0,0,1
salvatore sirigu,2017,0.0,6.0,0,1
sam byram,2016,12.0,0.0,0,19
sam byram,2017,12.0,0.0,0,18
sam clucas,2017,20.0,0.0,0,56
sam field,2016,0.0,0.0,0,1
sam field,2017,4.0,0.0,0,7
sam gallagher,2014,0.0,0.0,1,23
sam mcqueen,2017,0.0,0.0,0,4
sam vokes,2015,0.0,0.0,0,23
sam vokes,2017,0.0,0.0,4,81
sami allagui,2012,16.0,0.0,4,120
sami allagui,2014,16.0,0.0,6,126
sami allagui,2015,16.0,0.0,2,75
sami allagui,2017,4.0,0.0,0,7
sami khedira,2012,20.0,0.0,1,67
sami khedira,2013,16.0,0.0,2,79
sami khedira,2014,16.0,0.0,1,42
sami khedira,2015,8.0,0.0,0,15
sami khedira,2016,12.0,6.0,5,65
sami khedira,2017,0.0,0.0,3,51
samir,2016,4.0,0.0,1,9
samir,2017,8.0,0.0,0,42
samir nasri,2014,8.0,0.0,5,92
samir nasri,2015,20.0,0.0,2,70
samir nasri,2016,12.0,0.0,2,28
samir nasri,2017,16.0,0.0,2,46
samir ujkani,2012,4.0,0.0,0,21
samir ujkani,2013,0.0,6.0,0,17
samir ujkani,2015,0.0,0.0,0,2
sammy ameobi,2014,4.0,0.0,0,17
sammy ameobi,2015,4.0,0.0,2,91
samu castillejo,2015,20.0,0.0,1,148
samu castillejo,2016,16.0,0.0,1,105
samu castillejo,2017,4.0,0.0,1,92
samuel bastien,2017,0.0,0.0,0,7
samuel bouhours,2012,24.0,6.0,0,101
samuel bouhours,2013,20.0,0.0,1,104
samuel souprayen,2012,24.0,0.0,0,84
samuel souprayen,2016,20.0,6.0,0,80
samuel umtiti,2012,8.0,0.0,0,45
samuel umtiti,2013,20.0,0.0,1,89
samuel umtiti,2014,12.0,6.0,0,70
samuel umtiti,2015,20.0,0.0,1,94
samuel umtiti,2016,20.0,0.0,1,98
samuel umtiti,2017,4.0,0.0,0,24
samuele longo,2013,20.0,0.0,3,127
samuele longo,2014,4.0,0.0,0,13
samuele longo,2015,16.0,0.0,0,96
samuele longo,2016,8.0,0.0,0,34
sandro,2014,48.0,0.0,4,126
sandro,2015,48.0,0.0,2,128
sandro,2016,0.0,0.0,0,34
sandro sirigu,2016,0.0,0.0,0,2
sandro sirigu,2017,4.0,0.0,2,41
sandro wagner,2012,12.0,0.0,0,86
sandro wagner,2014,20.0,0.0,2,69
sandro wagner,2015,8.0,0.0,1,38
sandro wagner,2016,40.0,0.0,14,278
sandro wagner,2017,12.0,0.0,10,151
santi mina,2013,0.0,0.0,0,1
santi mina,2014,4.0,0.0,2,77
santi mina,2015,24.0,0.0,7,92
santi mina,2016,8.0,0.0,4,109
santi mina,2017,4.0,0.0,4,66
santiago gentiletti,2012,12.0,6.0,2,35
santiago gentiletti,2015,4.0,0.0,1,13
santiago gentiletti,2016,40.0,0.0,1,73
santiago gentiletti,2017,4.0,0.0,0,7
santiago silva,2012,0.0,0.0,0,46
santiago vergini,2014,8.0,0.0,0,29
santiago vergini,2015,20.0,0.0,1,71
santiago vergini,2016,32.0,0.0,0,61
sasa lukic,2017,4.0,0.0,0,8
sascha burchert,2012,0.0,0.0,0,2
sascha burchert,2015,4.0,0.0,0,4
sascha riether,2012,28.0,0.0,0,85
sascha riether,2014,12.0,0.0,1,31
sascha riether,2015,0.0,0.0,0,11
sascha riether,2016,12.0,0.0,1,40
sascha riether,2017,0.0,0.0,0,2
scott arfield,2015,24.0,0.0,2,127
scott arfield,2017,12.0,0.0,1,69
scott dann,2014,16.0,0.0,1,27
scott dann,2015,24.0,0.0,2,81
scott dann,2016,28.0,0.0,5,90
scott dann,2017,8.0,0.0,2,53
scott parker,2014,20.0,0.0,2,89
scott sinclair,2014,0.0,0.0,0,5
scott sinclair,2015,0.0,0.0,1,18
scott sinclair,2016,0.0,0.0,2,56
sebastian boenisch,2012,0.0,6.0,0,6
sebastian boenisch,2013,20.0,0.0,1,70
sebastian boenisch,2014,8.0,0.0,1,82
sebastian boenisch,2015,8.0,0.0,0,42
sebastian boenisch,2016,4.0,6.0,1,32
sebastian eriksson,2012,0.0,0.0,0,2
sebastian eriksson,2013,4.0,0.0,0,11
sebastian eriksson,2014,8.0,0.0,0,46
sebastian freis,2012,16.0,0.0,3,55
sebastian freis,2013,0.0,0.0,1,32
sebastian freis,2014,0.0,0.0,0,38
sebastian freis,2015,0.0,0.0,0,7
sebastian giovinco,2012,20.0,0.0,15,291
sebastian giovinco,2013,16.0,0.0,7,206
sebastian giovinco,2014,8.0,0.0,2,74
sebastian giovinco,2015,0.0,0.0,0,31
sebastian jung,2013,20.0,0.0,1,107
sebastian jung,2014,16.0,0.0,0,77
sebastian jung,2015,0.0,0.0,1,23
sebastian jung,2016,4.0,0.0,0,18
sebastian kerk,2013,0.0,0.0,0,6
sebastian kerk,2014,8.0,0.0,0,27
sebastian kerk,2015,4.0,0.0,0,11
sebastian langkamp,2012,16.0,6.0,4,109
sebastian langkamp,2013,8.0,0.0,0,44
sebastian langkamp,2014,20.0,0.0,0,105
sebastian langkamp,2015,20.0,0.0,1,65
sebastian langkamp,2016,32.0,0.0,0,68
sebastian langkamp,2017,8.0,0.0,0,27
sebastian larsson,2014,20.0,0.0,1,87
sebastian larsson,2015,40.0,0.0,3,161
sebastian larsson,2016,8.0,0.0,0,25
sebastian larsson,2017,8.0,0.0,0,19
sebastian mielitz,2012,0.0,0.0,0,2
sebastian mielitz,2013,8.0,0.0,0,27
sebastian mielitz,2014,0.0,0.0,0,14
sebastian neumann,2012,8.0,0.0,0,8
sebastian polter,2012,4.0,0.0,2,35
sebastian polter,2013,24.0,0.0,5,110
sebastian polter,2014,4.0,0.0,0,43
sebastian rode,2013,32.0,0.0,0,175
sebastian rode,2014,16.0,0.0,0,83
sebastian rode,2015,8.0,0.0,2,62
sebastian rode,2016,4.0,0.0,1,24
sebastian rode,2017,0.0,0.0,1,20
sebastian rudy,2012,24.0,0.0,0,110
sebastian rudy,2013,28.0,0.0,0,103
sebastian rudy,2014,24.0,0.0,2,105
sebastian rudy,2015,36.0,0.0,4,119
sebastian rudy,2016,28.0,6.0,2,91
sebastian rudy,2017,20.0,0.0,0,73
sebastiano luperto,2015,0.0,0.0,0,1
sehrou guirassy,2016,8.0,0.0,0,30
sehrou guirassy,2017,4.0,0.0,0,10
seko fofana,2016,8.0,6.0,1,106
seko fofana,2017,8.0,0.0,4,54
senna miangue,2017,0.0,0.0,0,3
sercan sararer,2013,16.0,0.0,1,100
sercan sararer,2014,0.0,0.0,0,5
sercan sararer,2015,4.0,0.0,0,23
serdar tasci,2012,16.0,0.0,3,114
serdar tasci,2013,12.0,6.0,0,81
serdar tasci,2016,4.0,0.0,0,7
serge aurier,2012,12.0,0.0,1,38
serge aurier,2013,16.0,6.0,1,118
serge aurier,2014,44.0,0.0,6,184
serge aurier,2015,8.0,0.0,0,49
serge aurier,2016,32.0,0.0,2,101
serge aurier,2017,12.0,0.0,1,34
serge gnabry,2014,0.0,0.0,0,15
serge gnabry,2016,0.0,0.0,0,4
serge gnabry,2017,4.0,0.0,7,71
sergi darder,2014,24.0,0.0,2,119
sergi darder,2015,32.0,6.0,4,123
sergi darder,2016,8.0,0.0,2,70
sergi darder,2017,8.0,0.0,1,50
sergi enrich,2016,0.0,0.0,0,1
sergi enrich,2017,8.0,0.0,5,107
sergi roberto,2012,4.0,0.0,0,5
sergi roberto,2014,0.0,0.0,0,16
sergi roberto,2015,0.0,0.0,0,15
sergi roberto,2016,4.0,0.0,0,59
sergi roberto,2017,12.0,0.0,0,41
sergi samper,2017,12.0,0.0,0,33
sergio,2012,8.0,0.0,1,72
sergio asenjo,2012,0.0,0.0,0,1
sergio asenjo,2014,4.0,0.0,0,29
sergio asenjo,2015,4.0,0.0,0,32
sergio asenjo,2016,4.0,0.0,0,4
sergio asenjo,2017,0.0,0.0,0,8
sergio busquets,2012,24.0,0.0,1,105
sergio busquets,2013,36.0,0.0,1,94
sergio busquets,2014,48.0,0.0,1,104
sergio busquets,2015,28.0,0.0,0,83
sergio busquets,2016,20.0,0.0,0,106
sergio busquets,2017,16.0,0.0,0,44
sergio escudero,2012,0.0,0.0,0,21
sergio escudero,2013,0.0,0.0,1,39
sergio escudero,2014,48.0,0.0,2,98
sergio escudero,2015,28.0,0.0,2,108
sergio escudero,2016,8.0,0.0,1,70
sergio escudero,2017,8.0,0.0,0,47
sergio floccari,2012,4.0,0.0,8,155
sergio floccari,2013,4.0,0.0,5,83
sergio floccari,2014,4.0,0.0,1,79
sergio floccari,2015,4.0,0.0,2,62
sergio floccari,2016,4.0,0.0,6,126
sergio floccari,2017,0.0,0.0,0,11
sergio marcos,2015,0.0,0.0,0,11
sergio pellissier,2012,16.0,0.0,8,252
sergio pellissier,2013,4.0,0.0,5,79
sergio pellissier,2014,16.0,12.0,1,62
sergio pellissier,2015,0.0,0.0,7,91
sergio pellissier,2016,8.0,0.0,5,69
sergio pellissier,2017,0.0,0.0,5,68
sergio ramos,2012,44.0,0.0,1,155
sergio ramos,2013,40.0,0.0,4,148
sergio ramos,2014,48.0,6.0,4,171
sergio ramos,2015,44.0,0.0,3,116
sergio ramos,2016,40.0,0.0,2,98
sergio ramos,2017,20.0,0.0,7,48
sergio rico,2015,8.0,0.0,0,23
sergio rico,2016,8.0,0.0,0,30
sergio rico,2017,0.0,0.0,0,6
sergio romero,2013,24.0,12.0,0,58
sergio romero,2014,0.0,0.0,0,4
sergio romero,2015,8.0,0.0,0,20
sergio romero,2016,0.0,0.0,0,2
sergio tejera,2012,16.0,0.0,0,68
sergio tejera,2013,20.0,0.0,1,36
seydou doumbia,2015,0.0,0.0,2,31
seydou doumbia,2016,0.0,0.0,0,2
shane long,2014,8.0,0.0,7,153
shane long,2015,8.0,0.0,5,120
shane long,2016,8.0,0.0,10,172
shane long,2017,8.0,0.0,1,59
shani tarashaj,2017,4.0,0.0,1,10
shaun maloney,2017,0.0,0.0,1,8
shawn parker,2013,12.0,6.0,3,75
shawn parker,2014,0.0,0.0,1,34
shawn parker,2015,4.0,0.0,0,17
shay given,2015,4.0,0.0,0,7
shay given,2016,4.0,0.0,0,4
shay given,2017,4.0,0.0,1,10
sheyi ojo,2016,0.0,0.0,0,17
shinji kagawa,2012,4.0,0.0,11,138
shinji kagawa,2014,0.0,0.0,0,24
shinji kagawa,2015,4.0,0.0,5,96
shinji kagawa,2016,8.0,0.0,9,105
shinji kagawa,2017,8.0,0.0,0,25
shinji okazaki,2012,12.0,0.0,7,116
shinji okazaki,2013,12.0,0.0,1,89
shinji okazaki,2014,8.0,0.0,12,218
shinji okazaki,2015,16.0,0.0,10,227
shinji okazaki,2016,4.0,0.0,5,132
shinji okazaki,2017,4.0,0.0,2,67
shkodran mustafi,2013,12.0,6.0,0,44
shkodran mustafi,2014,32.0,6.0,2,129
shkodran mustafi,2015,24.0,0.0,3,80
shkodran mustafi,2016,52.0,0.0,3,123
shkodran mustafi,2017,20.0,0.0,1,45
shola ameobi,2014,8.0,0.0,2,95
shola ameobi,2015,0.0,0.0,0,2
sidnei,2014,12.0,0.0,0,37
sidnei,2015,40.0,0.0,2,74
sidnei,2016,8.0,0.0,0,68
sidnei,2017,8.0,0.0,1,21
sidney sam,2012,4.0,0.0,4,76
sidney sam,2013,8.0,0.0,5,69
sidney sam,2014,8.0,0.0,5,75
sidney sam,2015,4.0,0.0,0,31
sidney sam,2016,0.0,0.0,0,4
siem de jong,2015,0.0,0.0,1,7
siem de jong,2016,0.0,0.0,0,22
sigamary diarra,2012,0.0,0.0,0,13
sigamary diarra,2013,0.0,0.0,1,137
sigamary diarra,2014,16.0,0.0,1,101
silvan widmer,2014,0.0,0.0,0,4
silvan widmer,2015,12.0,0.0,2,111
silvan widmer,2016,16.0,0.0,0,90
silvan widmer,2017,4.0,0.0,0,34
silvio romero,2014,4.0,0.0,2,24
simeon jackson,2014,0.0,0.0,0,7
simon falette,2017,16.0,0.0,2,61
simon francis,2016,20.0,6.0,0,82
simon francis,2017,12.0,6.0,0,40
simon makienok,2015,0.0,0.0,0,4
simon mignolet,2014,0.0,0.0,0,25
simon mignolet,2015,0.0,0.0,1,29
simon mignolet,2016,8.0,0.0,0,28
simon mignolet,2017,0.0,0.0,0,2
simon pouplin,2013,8.0,0.0,0,38
simon pouplin,2014,8.0,0.0,0,15
simon pouplin,2015,4.0,0.0,0,11
simon zoller,2015,4.0,0.0,1,30
simon zoller,2016,16.0,0.0,6,74
simon zoller,2017,8.0,0.0,1,28
simone benedetti,2015,8.0,0.0,0,13
simone colombi,2015,4.0,0.0,0,5
simone colombi,2016,0.0,0.0,0,2
simone lo faso,2017,0.0,0.0,0,6
simone missiroli,2014,16.0,0.0,1,87
simone missiroli,2015,24.0,0.0,4,133
simone missiroli,2016,32.0,0.0,2,102
simone missiroli,2017,8.0,0.0,0,16
simone padoin,2012,16.0,0.0,1,85
simone padoin,2013,12.0,0.0,0,43
simone padoin,2014,4.0,0.0,1,34
simone padoin,2015,16.0,6.0,0,61
simone padoin,2016,8.0,0.0,1,27
simone padoin,2017,20.0,0.0,1,48
simone pasa,2013,0.0,0.0,0,4
simone pepe,2012,20.0,0.0,6,149
simone pepe,2014,0.0,0.0,0,1
simone pepe,2015,0.0,6.0,1,12
simone pepe,2016,16.0,0.0,3,57
simone pepe,2017,0.0,0.0,0,32
simone romagnoli,2013,4.0,6.0,0,12
simone romagnoli,2016,20.0,0.0,0,71
simone scuffet,2014,4.0,0.0,0,16
simone scuffet,2015,0.0,0.0,0,1
simone verdi,2013,0.0,0.0,0,6
simone verdi,2015,16.0,0.0,1,120
simone verdi,2016,12.0,0.0,1,48
simone verdi,2017,8.0,0.0,4,70
simone zaza,2014,40.0,6.0,9,250
simone zaza,2015,44.0,0.0,11,238
simone zaza,2016,24.0,6.0,5,83
simone zaza,2017,8.0,0.0,0,45
simy,2017,0.0,0.0,1,28
sinan kurt,2015,0.0,0.0,0,4
slimane sissoko,2016,4.0,6.0,0,36
sloan privat,2012,4.0,0.0,5,142
sloan privat,2013,12.0,0.0,9,171
sloan privat,2014,0.0,0.0,0,6
sloan privat,2015,4.0,0.0,6,94
sloan privat,2016,12.0,0.0,7,102
sloan privat,2017,4.0,0.0,2,53
sofiane boufal,2015,4.0,0.0,3,80
sofiane boufal,2016,48.0,6.0,11,193
sofiane boufal,2017,12.0,0.0,1,43
sofiane feghouli,2012,36.0,0.0,6,135
sofiane feghouli,2013,36.0,0.0,3,116
sofiane feghouli,2014,16.0,0.0,4,139
sofiane feghouli,2015,20.0,0.0,6,98
sofiane feghouli,2016,16.0,0.0,1,73
sofiane feghouli,2017,4.0,6.0,1,18
sokratis,2012,56.0,0.0,1,167
sokratis,2013,24.0,0.0,1,153
sokratis,2014,24.0,0.0,1,111
sokratis,2015,24.0,0.0,1,94
sokratis,2016,16.0,0.0,1,82
sokratis,2017,16.0,0.0,0,56
sone aluko,2014,4.0,0.0,0,31
sone aluko,2015,8.0,0.0,1,83
sonny kittel,2013,0.0,0.0,0,5
sonny kittel,2015,12.0,0.0,0,66
sonny kittel,2016,0.0,0.0,0,21
sonny kittel,2017,0.0,0.0,0,7
soufiane bidaoui,2015,4.0,0.0,0,10
souleymane camara,2012,8.0,0.0,9,143
souleymane camara,2013,0.0,0.0,9,199
souleymane camara,2014,16.0,0.0,4,134
souleymane camara,2015,0.0,0.0,3,116
souleymane camara,2016,4.0,0.0,7,126
souleymane camara,2017,0.0,0.0,1,54
souleymane doukara,2013,4.0,0.0,0,34
souleymane doukara,2014,4.0,0.0,0,2
steed malbranque,2012,0.0,0.0,0,3
steed malbranque,2013,20.0,0.0,2,119
steed malbranque,2014,8.0,0.0,1,56
steed malbranque,2015,12.0,0.0,3,66
steed malbranque,2016,0.0,0.0,0,13
steed malbranque,2017,8.0,0.0,0,16
steeve elana,2012,0.0,0.0,0,24
steeve elana,2013,0.0,0.0,0,8
steeve yago,2013,0.0,0.0,0,67
steeve yago,2014,20.0,0.0,0,73
steeve yago,2015,8.0,0.0,0,58
steeve yago,2016,8.0,6.0,1,49
steeve yago,2017,32.0,0.0,0,56
steeven langil,2014,0.0,0.0,1,50
stefan aigner,2013,12.0,0.0,9,189
stefan aigner,2014,12.0,0.0,3,140
stefan aigner,2015,32.0,0.0,9,184
stefan aigner,2016,28.0,0.0,3,184
stefan bell,2013,8.0,0.0,0,25
stefan bell,2014,20.0,0.0,0,77
stefan bell,2015,8.0,0.0,3,96
stefan bell,2016,12.0,0.0,2,113
stefan bell,2017,24.0,0.0,3,55
stefan de vrij,2015,20.0,0.0,0,61
stefan de vrij,2016,0.0,0.0,0,4
stefan de vrij,2017,4.0,0.0,1,24
stefan ilsanker,2017,12.0,0.0,0,45
stefan kutschke,2014,0.0,0.0,0,7
stefan kutschke,2015,4.0,0.0,1,86
